spieler_id,name,verein,news_headline,news_link,news_count_7d,transfer_news_flag,stammplatz_news_flag
34018,João Palhinha,1. FC Bayern München,Aston Villa steigt in Pal­hin­ha-Po­ker ein,https://www.ligainsider.de/joao-palhinha_13287/aston-villa-steigt-in-palhinha-poker-ein-415114/,1,0,0
34466,Saibari,1. FC Bayern München,Rückkehrplan: Karl und Co. erst nach Asien-Tour dabei,https://www.ligainsider.de/fc-bayern-muenchen/1/rueckkehrplan-karl-und-co-erst-nach-asien-tour-dabei-415249/,1,0,0
33713,Ibrahimović,1. FC Bayern München,Offiziell: Bayern verlängert mit Ibrahimović,https://www.ligainsider.de/arijon-ibrahimovic_27354/offiziell-bayern-verlaengert-mit-ibrahimovi-414833/,0,0,0
33236,Musiala,1. FC Bayern München,Rückkehrplan: Karl und Co. erst nach Asien-Tour dabei,https://www.ligainsider.de/fc-bayern-muenchen/1/rueckkehrplan-karl-und-co-erst-nach-asien-tour-dabei-415249/,1,0,0
33854,Pavlović,1. FC Bayern München,Pav­lović-Experi­ment gegen FCH misslingt,https://www.ligainsider.de/aleksandar-pavlovic_35918/pavlovi-experiment-gegen-fch-misslingt-412753/,0,0,0
34254,Luis Díaz,1. FC Bayern München,Bayern ohne Erfolg: Díaz-Sperre bleibt bestehen,https://www.ligainsider.de/luis-diaz_22566/bayern-ohne-erfolg-diaz-sperre-bleibt-bestehen-410495/,0,0,0
34261,Mike,1. FC Bayern München,,,0,0,0
33898,Zaragoza,1. FC Bayern München,Zaragoza fehlt im Bayern-Trai­ning,https://www.ligainsider.de/bryan-zaragoza_36856/zaragoza-fehlt-im-bayern-training-415305/,1,0,0
33838,Kane,1. FC Bayern München,Kane vor Bayern-Verlänge­rung,https://www.ligainsider.de/harry-kane_4828/kane-vor-bayern-verlaengerung-414600/,0,0,0
34350,Cardozo,1. FC Bayern München,,,0,0,0
34006,Sieb,1. FC Bayern München,Sieb kehrt nach Mainz-Leihe zum FC Bayern zurück,https://www.ligainsider.de/armindo-sieb_24114/sieb-kehrt-nach-mainz-leihe-zum-fc-bayern-zurueck-412911/,0,0,0
32696,Gnabry,1. FC Bayern München,Rückkehrplan: Karl und Co. erst nach Asien-Tour dabei,https://www.ligainsider.de/fc-bayern-muenchen/1/rueckkehrplan-karl-und-co-erst-nach-asien-tour-dabei-415249/,1,0,0
34014,Olise,1. FC Bayern München,Real Madrid dementiert Oli­se-Gerüchte deutlich,https://www.ligainsider.de/michael-olise_37170/real-madrid-dementiert-olise-geruechte-deutlich-414408/,0,0,0
33440,Ramaj,Borussia Dortmund,Ramaj strebt BVB-Abgang an,https://www.ligainsider.de/diant-ramaj_20836/ramaj-strebt-bvb-abgang-an-414925/,0,0,0
31988,Drewes,Borussia Dortmund,Offiziell: Dortmund verstärkt Torwart-Team mit Bochums Drewes,https://www.ligainsider.de/patrick-drewes_1981/borussia-dortmund-verstaerkt-torwart-team-mit-bochums-drewes-380044/,0,0,0
33539,Ostrzinski,Borussia Dortmund,Klub-WM: Das ist der Kader von Borussia Dortmund,https://www.ligainsider.de/borussia-dortmund/14/klub-wm-das-ist-der-kader-von-borussia-dortmund-379345/,0,0,0
32638,Kobel,Borussia Dortmund,BVB-Zukunft: Wer verlängern soll und wer nicht,https://www.ligainsider.de/borussia-dortmund/14/bvb-zukunft-wer-verlaengern-soll-und-wer-nicht-414309/,0,0,0
32841,Meyer,Borussia Dortmund,Trotz Rekordjagd: Kovač lässt Tür für Meyer offen,https://www.ligainsider.de/alexander-meyer_14604/trotz-rekordjagd-kova-laesst-tuer-fuer-meyer-offen-412889/,0,0,0
34346,Reggiani,Borussia Dortmund,Reggiani weckt Interesse in der Serie A,https://www.ligainsider.de/luca-reggiani_38816/reggiani-weckt-interesse-in-der-serie-a-414968/,0,0,0
34033,Couto,Borussia Dortmund,Cou­to-Wechsel zu Como nimmt wieder Fahrt auf,https://www.ligainsider.de/yan-couto_23748/couto-wechsel-zu-como-nimmt-wieder-fahrt-auf-414846/,0,0,0
34066,Kabar,Borussia Dortmund,Kabar strebt BVB-Abschied an,https://www.ligainsider.de/almugera-kabar_37161/kabar-strebt-bvb-abschied-an-414503/,0,0,0
34084,Mané,Borussia Dortmund,BVB-Abreise nach Bremen ohne Mane und Albert,https://www.ligainsider.de/filippo-mane_37067/bvb-abreise-nach-bremen-ohne-mane-und-albert-413399/,0,0,0
31935,Can,Borussia Dortmund,Offiziell: Emre Can verlängert beim BVB,https://www.ligainsider.de/emre-can_1812/offiziell-emre-can-verlaengert-beim-bvb-410753/,0,0,0
33167,Bensebaini,Borussia Dortmund,BVB-Zukunft: Wer verlängern soll und wer nicht,https://www.ligainsider.de/borussia-dortmund/14/bvb-zukunft-wer-verlaengern-soll-und-wer-nicht-414309/,0,0,0
33141,Ryerson,Borussia Dortmund,Entwarnung bei Ryerson nach WM-Aus­wechslung,https://www.ligainsider.de/julian-ryerson_18478/entwarnung-bei-ryerson-nach-wm-auswechslung-415064/,0,0,0
33038,N. Schlotterbeck,Borussia Dortmund,,,0,0,0
34422,Gadou,Borussia Dortmund,BVB-Trainer Kovač schwärmt von Neuzugang Gadou,https://www.ligainsider.de/joane-gadou_37021/bvb-trainer-kova-schwaermt-von-neuzugang-gadou-413357/,0,0,0
34423,Prates,Borussia Dortmund,Neuzugang Prates verpasst BVB-Tour in Japan,https://www.ligainsider.de/kaua-prates_38741/neuzugang-prates-verpasst-bvb-tour-in-japan-415172/,1,0,0
32452,Anton,Borussia Dortmund,BVB-Zukunft: Wer verlängern soll und wer nicht,https://www.ligainsider.de/borussia-dortmund/14/bvb-zukunft-wer-verlaengern-soll-und-wer-nicht-414309/,0,0,0
34114,Svensson,Borussia Dortmund,Kovač kann für HSV-Spiel mit Svensson  planen,https://www.ligainsider.de/daniel-svensson_38304/kova-kann-fuer-hsv-spiel-mit-svensson-planen-410629/,0,0,0
34364,Kaba,Borussia Dortmund,BVB baut Kaba behutsam wieder auf,https://www.ligainsider.de/mussa-kaba_38783/bvb-baut-kaba-behutsam-wieder-auf-415065/,0,0,0
34200,Bellingham,Borussia Dortmund,Bellingham meldet sich rechtzeitig gesund,https://www.ligainsider.de/jobe-bellingham_38153/bellingham-meldet-sich-rechtzeitig-gesund-412755/,0,0,0
34117,Chukwuemeka,Borussia Dortmund,Chukwuemeka steigt nach WM frühzeitig wieder ein,https://www.ligainsider.de/carney-chukwuemeka_26083/chukwuemeka-steigt-nach-wm-fruehzeitig-wieder-ein-415171/,1,0,0
34424,Lerma,Borussia Dortmund,BVB-Neuzu­gang Lerma ab Sommer bei den Profis,https://www.ligainsider.de/justin-lerma_37104/bvb-neuzugang-lerma-ab-sommer-bei-den-profis-403204/,0,0,0
33498,F. Nmecha,Borussia Dortmund,,,0,0,0
32590,Sabitzer,Borussia Dortmund,BVB-Zukunft: Wer verlängern soll und wer nicht,https://www.ligainsider.de/borussia-dortmund/14/bvb-zukunft-wer-verlaengern-soll-und-wer-nicht-414309/,0,0,0
34283,Fábio Silva,Borussia Dortmund,Asllani: Leipzig statt Dortmund?,https://www.ligainsider.de/fisnik-asllani_21986/asllani-leipzig-statt-dortmund-415129/,1,0,0
34347,Inácio,Borussia Dortmund,Bis 2029: BVB verlängert mit Inácio,https://www.ligainsider.de/samuele-inacio_37188/bis-2029-bvb-verlaengert-mit-inacio-413348/,0,0,0
34362,Albert,Borussia Dortmund,BVB gibt Talent Albert Chance in der Vorbereitung,https://www.ligainsider.de/mathis-albert_38572/bvb-gibt-talent-albert-chance-in-der-vorbereitung-414726/,0,0,0
33208,Beier,Borussia Dortmund,DFB: Kovač zeigt Verständnis und Zuversicht bei Beier,https://www.ligainsider.de/maximilian-beier_20804/dfb-kova-zeigt-verstaendnis-und-zuversicht-bei-beier-410829/,0,0,0
32667,Guirassy,Borussia Dortmund,Guirassy wieder ein­satzbe­reit,https://www.ligainsider.de/serhou-guirassy_10454/guirassy-wieder-einsatzbereit-415213/,2,0,0
33575,Adeyemi,Borussia Dortmund,Barça-Boss Laporta: „Freuen uns über Adeyemi“,https://www.ligainsider.de/karim-adeyemi_23718/barca-boss-laporta-bdquo-freuen-uns-ueber-adeyemi-ldquo-414997/,0,0,0
32267,Zingerle,RB Leipzig,Zingerle feiert Comeback im Testspiel,https://www.ligainsider.de/leopold-zingerle_2452/zingerle-feiert-comeback-im-testspiel-415201/,1,0,0
32575,Gulácsi,RB Leipzig,Werner bestätigt Gulácsi-Rückkehr ins RB-Tor,https://www.ligainsider.de/peter-gulacsi_6429/werner-bestaetigt-gulacsi-rueckkehr-ins-rb-tor-413347/,0,0,0
33919,Vandevoordt,RB Leipzig,Werner bestätigt Gulácsi-Rückkehr ins RB-Tor,https://www.ligainsider.de/peter-gulacsi_6429/werner-bestaetigt-gulacsi-rueckkehr-ins-rb-tor-413347/,0,0,0
31846,W. Orbán,RB Leipzig,,,0,0,0
33837,Lukeba,RB Leipzig,Leipzig ist auf Luke­ba-Transfer aus,https://www.ligainsider.de/castello-lukeba_27079/leipzig-ist-auf-lukeba-transfer-aus-413201/,0,0,0
33848,Finkgräfe,RB Leipzig,,,0,0,0
34479,Estève,RB Leipzig,Offiziell: Estève wechselt zu RB Leipzig,https://www.ligainsider.de/maxime-esteve_38844/offiziell-esteve-wechselt-zu-rb-leipzig-415163/,1,1,0
34055,Geertruida,RB Leipzig,Option verstrichen: Geertruida bleibt heiße Aktie,https://www.ligainsider.de/lutsharel-geertruida_16366/option-verstrichen-geertruida-bleibt-heisse-aktie-414170/,0,0,0
34431,Koné,RB Leipzig,Kein neuer Vertrag: RB plant Zukunft ohne Orbán,https://www.ligainsider.de/willi-orban_1667/kein-neuer-vertrag-rb-plant-zukunft-ohne-orban-410210/,0,0,0
33824,Bitshiabu,RB Leipzig,Werner: Bitshiabu bringt „absolut alles“ mit,https://www.ligainsider.de/el-chadaille-bitshiabu_24578/werner-bitshiabu-bringt-bdquo-absolut-alles-ldquo-mit-412960/,0,0,0
32461,Henrichs,RB Leipzig,RB-Jokern winkt Chance gegen Freiburg,https://www.ligainsider.de/rb-leipzig/1311/rb-jokern-winkt-chance-gegen-freiburg-413346/,0,0,0
33436,Raum,RB Leipzig,RB Leipzig im Austausch mit Raum-Seite,https://www.ligainsider.de/david-raum_12557/rb-leipzig-im-austausch-mit-raum-seite-413578/,0,0,0
32581,Klostermann,RB Leipzig,Entwarnung bei Klostermann,https://www.ligainsider.de/lukas-klostermann_5622/entwarnung-bei-klostermann-412148/,0,0,0
32889,Baku,RB Leipzig,Vertrag­sop­tion ermöglicht Baku RB-Verlänge­rung,https://www.ligainsider.de/ridle-baku_15835/vertragsoption-ermoeglicht-baku-rb-verlaengerung-413198/,0,0,0
33769,Seiwald,RB Leipzig,Seiwald zurück im Training,https://www.ligainsider.de/nicolas-seiwald_24619/seiwald-zurueck-im-training-412523/,0,0,0
34348,Kaltefleiter,RB Leipzig,Leipzig bindet Ei­gen­gewächs Kaltefleiter,https://www.ligainsider.de/benno-kaltefleiter_38764/leipzig-bindet-eigengewaechs-kaltefleiter-409113/,0,0,0
34238,Maksimović,RB Leipzig,Maksimović verzichtet für RB auf die U19-EM,https://www.ligainsider.de/andrija-maksimovic_37867/maksimovi-verzichtet-fuer-rb-auf-die-u19-em-414514/,0,0,0
34185,Banzuzi,RB Leipzig,Banzuzi zurück im Training – Einsatz noch offen,https://www.ligainsider.de/ezechiel-banzuzi_38383/banzuzi-zurueck-im-training-ndash-einsatz-noch-offen-412948/,0,0,0
34119,Masanka Bungi,RB Leipzig,RB Leipzig verleiht Masanka Bungi in die MLS,https://www.ligainsider.de/joyeux-masanka-bungi_37241/rb-leipzig-verleiht-masanka-bungi-in-die-mls-409460/,0,0,0
34049,Vermeeren,RB Leipzig,Offiziell: Vermeeren per Leihe nach Marseille,https://www.ligainsider.de/arthur-vermeeren_36361/offiziell-vermeeren-per-leihe-nach-marseille-401400/,0,0,0
34042,Gebel,RB Leipzig,Kreuz­bandriss bei Leip­zig-Ta­lent Viggo Gebel,https://www.ligainsider.de/viggo-gebel_37240/kreuzbandriss-bei-leipzig-talent-viggo-gebel-403643/,0,0,0
33695,Gruda,RB Leipzig,Offiziell: Gruda zurück bei RB Leipzig,https://www.ligainsider.de/brajan-gruda_35733/offiziell-gruda-zurueck-bei-rb-leipzig-415005/,0,0,0
33991,Ouédraogo,RB Leipzig,DFB nominiert Ouédraogo für WM-Kader nach,https://www.ligainsider.de/assan-ouedraogo_36735/dfb-nominiert-ouedraogo-fuer-wm-kader-nach-414029/,0,0,0
32977,Baumgartner,RB Leipzig,Nach WM-Aus: Schäfer mit Update zu Baumgartner,https://www.ligainsider.de/christoph-baumgartner_18640/nach-wm-aus-schaefer-mit-update-zu-baumgartner-415004/,0,0,0
33353,Reitz,RB Leipzig,Zurück auf dem Platz: Reitz arbeitet an Comeback,https://www.ligainsider.de/rocco-reitz_24546/zurueck-auf-dem-platz-reitz-arbeitet-an-comeback-415018/,0,0,0
33878,Elmas,RB Leipzig,Elmas per Leihe zurück zur SSC Neapel,https://www.ligainsider.de/eljif-elmas_21900/elmas-per-leihe-zurueck-zur-ssc-neapel-401564/,0,0,0
34339,Thomas,RB Leipzig,RB Leipzig nimmt Thomas bis Sommer heraus,https://www.ligainsider.de/ayodele-thomas_38746/rb-leipzig-nimmt-thomas-bis-sommer-heraus-412951/,0,0,0
34330,Sani,RB Leipzig,Sani zurück im Mannschafts­trai­ning,https://www.ligainsider.de/suleman-sani_38787/sani-zurueck-im-mannschaftstraining-412949/,0,0,0
34309,Konaté,RB Leipzig,Samba Konaté feiert Debüt bei den RB-Profis,https://www.ligainsider.de/samba-konate_38757/samba-konate-feiert-debuet-bei-den-rb-profis-405421/,0,0,0
34295,Harder,RB Leipzig,RB-Jokern winkt Chance gegen Freiburg,https://www.ligainsider.de/rb-leipzig/1311/rb-jokern-winkt-chance-gegen-freiburg-413346/,0,0,0
34271,Rômulo,RB Leipzig,Rômulo tankt nach Treffer mehr Selbstvertrauen,https://www.ligainsider.de/romulo-cardoso_38565/romulo-tankt-nach-treffer-mehr-selbstvertrauen-409860/,0,0,0
34250,Ramšak,RB Leipzig,Ramšak wechselt Leihklub: RB-Talent zu Sandhausen,https://www.ligainsider.de/robert-ramsak_37238/ramsak-wechselt-leihklub-rb-talent-zu-sandhausen-408286/,0,0,0
34240,Bakayoko,RB Leipzig,Florenz interessiert sich für Leipzigs Bakayoko,https://www.ligainsider.de/johan-bakayoko_35421/florenz-interessiert-sich-fuer-leipzigs-bakayoko-414470/,0,0,0
34237,Diomande,RB Leipzig,Dioman­de-Zu­kunft weiter ungeklärt,https://www.ligainsider.de/yan-diomande_38631/diomande-zukunft-weiter-ungeklaert-415084/,0,0,0
34116,T. Gomis,RB Leipzig,,,0,0,0
34039,Nusa,RB Leipzig,Premier League wirbt um Leipzigs Nusa,https://www.ligainsider.de/antonio-nusa_37124/premier-league-wirbt-um-leipzigs-nusa-414901/,0,0,0
31827,Blaswich,Bayer 04 Leverkusen,Hjulmand schaut für Flek­ken-Rückkehr auf nächste Woche,https://www.ligainsider.de/mark-flekken_4530/hjulmand-schaut-fuer-flekken-rueckkehr-auf-naechste-woche-412446/,0,0,0
32007,Lomb,Bayer 04 Leverkusen,Er­satztor­wart Lomb bleibt über den Sommer hinaus in Leverkusen,https://www.ligainsider.de/niklas-lomb_2226/bayer-leverkusen-verlaengert-auslaufenden-vertrag-mit-niklas-lomb-355691/,0,0,0
32925,Flekken,Bayer 04 Leverkusen,Hjulmand stellt Flek­ken-Rückkehr in Aussicht,https://www.ligainsider.de/mark-flekken_4530/hjulmand-stellt-flekken-rueckkehr-in-aussicht-412608/,0,0,0
34190,I. Traoré,Bayer 04 Leverkusen,,,0,0,0
33772,Arthur,Bayer 04 Leverkusen,Viel Tempo: Tella und Culbreath aktuell gesetzt,https://www.ligainsider.de/nathan-tella_36300/viel-tempo-tella-und-culbreath-aktuell-gesetzt-413016/,0,0,0
34201,Tape,Bayer 04 Leverkusen,Physis-Defi­zit steht „Top­ta­lent“ Tape noch im Weg,https://www.ligainsider.de/axel-tape_38260/physis-defizit-steht-bdquo-toptalent-ldquo-tape-noch-im-weg-409910/,0,0,0
34212,Faye,Bayer 04 Leverkusen,Leverkusen verleiht Neuzugang Faye an Lorient weiter,https://www.ligainsider.de/abdoulaye-faye_38563/bayer-04-leverkusen-verleiht-neuzugang-faye-an-lorient-weiter-382014/,0,0,0
33630,Oermann,Bayer 04 Leverkusen,Oermann wartet weiter auf seine Chance,https://www.ligainsider.de/tim-oermann_26552/oermann-wartet-weiter-auf-seine-chance-411296/,0,0,0
34217,Quansah,Bayer 04 Leverkusen,Quansah für Achtelfinale in Mexiko wieder fit,https://www.ligainsider.de/jarell-quansah_36489/quansah-fuer-achtelfinale-in-mexiko-wieder-fit-414747/,0,0,0
33207,Tapsoba,Bayer 04 Leverkusen,Vertrag bis 2031: Tapsoba verlängert in Leverkusen,https://www.ligainsider.de/edmond-tapsoba_19022/vertrag-bis-2031-tapsoba-verlaengert-in-leverkusen-412554/,0,0,0
34272,Badé,Bayer 04 Leverkusen,Badé hofft auf mehr Spielzeit unter Martínez,https://www.ligainsider.de/loic-bade_35823/bade-hofft-auf-mehr-spielzeit-unter-martinez-415306/,1,0,0
34277,Lucas Vázquez,Bayer 04 Leverkusen,Überan­ge­bot: B04 will die Flügel stutzen,https://www.ligainsider.de/bayer-04-leverkusen/4/ueberangebot-b04-will-die-fluegel-stutzen-414987/,0,0,0
33988,Belocian,Bayer 04 Leverkusen,Belocian kehrt nach Leverkusen zurück,https://www.ligainsider.de/jeanuel-belocian_35601/belocian-kehrt-nach-leverkusen-zurueck-413818/,0,0,0
34360,J. Mensah,Bayer 04 Leverkusen,,,0,0,0
34264,Poku,Bayer 04 Leverkusen,Premier-League-In­te­res­se: Poku vor Abgang?,https://www.ligainsider.de/ernest-poku_37740/premier-league-interesse-poku-vor-abgang-415356/,1,0,0
33992,García,Bayer 04 Leverkusen,García taucht wieder auf Radar von Atlético auf,https://www.ligainsider.de/aleix-garcia_7138/garcia-taucht-wieder-auf-radar-von-atletico-auf-414380/,0,0,0
33853,Tella,Bayer 04 Leverkusen,Tella will Frust in Stärke verwandeln,https://www.ligainsider.de/nathan-tella_36300/tella-will-frust-in-staerke-verwandeln-415115/,1,0,0
32080,J. Hofmann,Bayer 04 Leverkusen,,,0,0,0
32129,Andrich,Bayer 04 Leverkusen,Eintracht muss bei Andrich erst einmal warten,https://www.ligainsider.de/robert-andrich_2590/eintracht-muss-bei-andrich-erst-einmal-warten-415258/,1,0,0
34448,Eichhorn,Bayer 04 Leverkusen,Eichhorn muss weiter auf Debüt für Bayer 04 warten,https://www.ligainsider.de/kennet-eichhorn_38775/eichhorn-muss-weiter-auf-debuet-fuer-bayer-04-warten-415327/,2,0,0
33189,Palacios,Bayer 04 Leverkusen,Kennet Eichhorn: Dieser Spieler wird alle über­raschen!,https://www.ligainsider.de/kennet-eichhorn_38775/kennet-eichhorn-dieser-spieler-wird-alle-ueberraschen-414127/,0,0,0
33530,Tillman,Bayer 04 Leverkusen,Neue Chance: Martínez plant mit Tillman,https://www.ligainsider.de/malik-tillman_23862/neue-chance-martinez-plant-mit-tillman-414296/,0,0,0
33709,Mbamba,Bayer 04 Leverkusen,Leverkusen verlängert Mbamba-Leihe um weitere Saison,https://www.ligainsider.de/noah-mbamba_26899/bayer-04-leverkusen-verlaengert-mbamba-leihe-um-weitere-saison-375369/,0,0,0
33744,Maza,Bayer 04 Leverkusen,Interesse an Maza: Bayer 04 schiebt Verkauf Riegel vor,https://www.ligainsider.de/ibrahim-maza_35905/interesse-an-maza-bayer-04-schiebt-verkauf-riegel-vor-414226/,0,0,0
34441,Berghoff,Bayer 04 Leverkusen,,,0,0,0
34289,Fernández,Bayer 04 Leverkusen,Benfica beschäftigt sich mit Equi Fernández,https://www.ligainsider.de/equi-fernandez_38674/benfica-beschaeftigt-sich-mit-equi-fernandez-414759/,0,0,0
34311,Culbreath,Bayer 04 Leverkusen,Offiziell: Culbreath verlängert bis 2031 in Leverkusen,https://www.ligainsider.de/montrell-culbreath_37258/offiziell-culbreath-verlaengert-bis-2031-in-leverkusen-414494/,0,0,0
34428,Bomba,Bayer 04 Leverkusen,,,0,0,0
34433,Damjanović,Bayer 04 Leverkusen,Offiziell: Damjanović wechselt zu Bayer,https://www.ligainsider.de/aleksa-damjanovic_38753/offiziell-damjanovi-wechselt-zu-bayer-408816/,0,0,0
34285,Ben Seghir,Bayer 04 Leverkusen,Ben Seghir fehlt Leverkusen zwei bis drei Wochen,https://www.ligainsider.de/eliesse-ben-seghir_35709/ben-seghir-fehlt-leverkusen-zwei-bis-drei-wochen-415280/,3,0,0
34246,Alfa-Ruprecht,Bayer 04 Leverkusen,,,0,0,0
34234,Kofane,Bayer 04 Leverkusen,Rolfes stellt klar: Kofane soll bleiben,https://www.ligainsider.de/christian-kofane_38550/rolfes-stellt-klar-kofane-soll-bleiben-414785/,0,0,0
34085,Alajbegović,Bayer 04 Leverkusen,Auch Chelsea beobachtet Alajbegović,https://www.ligainsider.de/kerim-alajbegovic_38105/auch-chelsea-beobachtet-alajbegovi-415296/,1,0,0
34024,Terrier,Bayer 04 Leverkusen,Überan­ge­bot: B04 will die Flügel stutzen,https://www.ligainsider.de/bayer-04-leverkusen/4/ueberangebot-b04-will-die-fluegel-stutzen-414987/,0,0,0
33827,Boniface,Bayer 04 Leverkusen,Boniface schuftet schon vor Trai­ningsstart,https://www.ligainsider.de/victor-boniface_35360/boniface-schuftet-schon-vor-trainingsstart-414678/,0,0,0
33179,Schick,Bayer 04 Leverkusen,Schick beendet Karriere im Nationalteam,https://www.ligainsider.de/patrik-schick_7794/schick-beendet-karriere-im-nationalteam-414507/,0,0,0
34461,Moreira,Bayer 04 Leverkusen,Bayer Leverkusen verpflichtet Afonso Moreira,https://www.ligainsider.de/afonso-moreira_36841/bayer-leverkusen-verpflichtet-afonso-moreira-414353/,0,0,0
33401,M. Funk,VfB Stuttgart,,,0,0,0
33342,Drljača,VfB Stuttgart,Drljača fällt mit Mus­kelverlet­zung vorerst aus,https://www.ligainsider.de/stefan-drljaca_7606/drlja-a-faellt-mit-muskelverletzung-vorerst-aus-403448/,0,0,0
33747,Seimen,VfB Stuttgart,Nach Sei­men-Ausfall: VfB vertraut Bredlow,https://www.ligainsider.de/fabian-bredlow_6395/nach-seimen-ausfall-vfb-vertraut-bredlow-415344/,2,0,0
32891,Bredlow,VfB Stuttgart,Nach Sei­men-Ausfall: VfB vertraut Bredlow,https://www.ligainsider.de/fabian-bredlow_6395/nach-seimen-ausfall-vfb-vertraut-bredlow-415344/,1,0,0
33552,Chabot,VfB Stuttgart,Eingriff am Knie: Chabot tritt kürzer,https://www.ligainsider.de/julian-chabot_12583/eingriff-am-knie-chabot-tritt-kuerzer-415150/,1,0,0
33850,Stergiou,VfB Stuttgart,Thun blitzt mit erstem Ster­giou-Ange­bot ab,https://www.ligainsider.de/leonidas-stergiou_36303/thun-blitzt-mit-erstem-stergiou-angebot-ab-415325/,2,0,0
34001,Hendriks,VfB Stuttgart,Fer­senprob­le­me bremsen Hendriks aus,https://www.ligainsider.de/ramon-hendriks_23957/fersenprobleme-bremsen-hendriks-aus-415151/,1,0,0
34050,Al-Dakhil,VfB Stuttgart,,,0,0,0
34112,Jaquez,VfB Stuttgart,WM-Einsatz offen: Jaquez setzt mit Training aus,https://www.ligainsider.de/luca-jaquez_38305/wm-einsatz-offen-jaquez-setzt-mit-training-aus-414651/,0,0,0
34115,Jeltsch,VfB Stuttgart,Jeltsch kehrt auf den Platz zurück,https://www.ligainsider.de/finn-jeltsch_36816/jeltsch-kehrt-auf-den-platz-zurueck-413438/,0,0,0
